startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2017-07-01T05:30:00Z","2017-07-01T06:00:00Z",97.09,96.37,98.15,0.14,900,2.20,0.01,0,19.848,19.660,20.130,0.014,900,0.190,0.004,0,19.326,19.180,19.730,0.015,900,0.163,0.004,0
"2017-07-01T06:00:00Z","2017-07-01T06:30:00Z",98.04,97.54,98.56,0.08,900,2.20,0.01,0,19.709,19.590,19.930,0.008,900,0.190,0.003,0,19.343,19.220,19.640,0.009,900,0.162,0.003,0
"2017-07-01T06:30:00Z","2017-07-01T07:00:00Z",98.76,98.49,99.02,0.01,900,2.20,0.00,0,19.636,19.560,19.860,0.005,900,0.190,0.002,0,19.387,19.300,19.650,0.007,900,0.161,0.003,0
"2017-07-01T07:00:00Z","2017-07-01T07:30:00Z",98.80,98.50,99.22,0.02,900,2.20,0.00,0,19.684,19.580,20.270,0.015,900,0.190,0.004,0,19.442,19.330,20.100,0.018,900,0.161,0.004,0
"2017-07-01T07:30:00Z","2017-07-01T08:00:00Z",98.93,98.74,99.28,0.01,900,2.20,0.00,0,19.540,19.440,19.960,0.009,900,0.190,0.003,0,19.321,19.220,19.800,0.010,900,0.160,0.003,0
"2017-07-01T08:00:00Z","2017-07-01T08:30:00Z",99.08,98.91,99.30,0.01,900,2.20,0.00,0,19.432,19.340,19.680,0.005,900,0.190,0.002,0,19.236,19.150,19.520,0.005,900,0.160,0.002,0
"2017-07-01T08:30:00Z","2017-07-01T09:00:00Z",99.11,98.96,99.39,0.01,900,2.20,0.00,0,19.396,19.300,19.920,0.013,900,0.190,0.004,0,19.206,19.120,19.770,0.015,900,0.160,0.004,0
"2017-07-01T09:00:00Z","2017-07-01T09:30:00Z",98.62,97.74,99.33,0.16,900,2.20,0.01,0,19.581,19.390,20.100,0.030,900,0.190,0.006,0,19.310,19.140,19.890,0.036,900,0.162,0.006,0
"2017-07-01T09:30:00Z","2017-07-01T10:00:00Z",98.15,97.01,99.00,0.26,900,2.20,0.02,0,19.618,19.430,20.260,0.039,900,0.190,0.007,0,19.271,19.110,20.040,0.042,900,0.163,0.007,0
"2017-07-01T10:00:00Z","2017-07-01T10:30:00Z",97.96,96.92,98.78,0.18,900,2.20,0.01,0,19.625,19.460,20.090,0.020,900,0.190,0.005,0,19.246,19.110,19.780,0.025,900,0.163,0.005,0
"2017-07-01T10:30:00Z","2017-07-01T11:00:00Z",98.21,97.48,99.03,0.11,900,2.20,0.01,0,19.686,19.460,20.340,0.034,900,0.190,0.006,0,19.348,19.150,20.130,0.044,900,0.162,0.007,0
"2017-07-01T11:00:00Z","2017-07-01T11:30:00Z",98.65,98.24,99.26,0.04,900,2.20,0.01,0,19.581,19.430,20.220,0.021,900,0.190,0.005,0,19.314,19.170,20.060,0.026,900,0.161,0.005,0
"2017-07-01T11:30:00Z","2017-07-01T12:00:00Z",97.70,96.87,98.92,0.31,900,2.20,0.02,0,19.883,19.520,20.390,0.029,900,0.190,0.006,0,19.460,19.220,20.150,0.027,900,0.163,0.005,0
"2017-07-01T12:00:00Z","2017-07-01T12:30:00Z",96.22,93.94,97.52,0.52,900,2.20,0.02,0,20.351,19.980,21.370,0.076,900,0.191,0.009,0,19.682,19.420,20.330,0.030,900,0.167,0.006,0
"2017-07-01T12:30:00Z","2017-07-01T13:00:00Z",91.61,88.45,94.22,1.22,900,2.20,0.04,0,21.379,20.960,22.020,0.045,900,0.191,0.007,0,19.908,19.420,20.470,0.032,900,0.175,0.006,0
"2017-07-01T13:00:00Z","2017-07-01T13:30:00Z",89.33,85.19,92.03,3.82,900,2.20,0.07,0,21.997,21.360,22.990,0.293,900,0.193,0.018,0,20.108,19.720,20.700,0.065,900,0.181,0.009,0
"2017-07-01T13:30:00Z","2017-07-01T14:00:00Z",84.42,81.16,87.33,1.66,900,2.20,0.04,0,23.240,22.730,23.940,0.114,900,0.191,0.011,0,20.417,19.880,21.060,0.043,900,0.188,0.007,0
"2017-07-01T14:00:00Z","2017-07-01T14:30:00Z",77.44,69.92,84.49,9.00,900,2.21,0.10,0,24.692,23.820,26.360,0.439,900,0.195,0.022,0,20.419,19.970,21.340,0.058,900,0.213,0.008,0
"2017-07-01T14:30:00Z","2017-07-01T15:00:00Z",74.22,71.20,77.86,2.17,900,2.20,0.05,0,25.275,24.820,25.840,0.067,900,0.191,0.009,0,20.304,19.880,20.870,0.039,900,0.210,0.007,0
"2017-07-01T15:00:00Z","2017-07-01T15:30:00Z",70.83,66.61,73.56,2.18,900,2.20,0.05,0,26.057,25.480,27.030,0.152,900,0.192,0.013,0,20.297,19.670,20.840,0.064,900,0.223,0.008,0
"2017-07-01T15:30:00Z","2017-07-01T16:00:00Z",66.50,61.43,70.11,3.38,900,2.20,0.06,0,26.527,25.950,27.300,0.094,900,0.191,0.010,0,19.723,18.670,20.620,0.165,900,0.240,0.014,0
"2017-07-01T16:00:00Z","2017-07-01T16:30:00Z",65.94,59.42,69.01,3.49,900,2.20,0.06,0,26.668,26.200,28.260,0.225,900,0.193,0.016,0,19.720,19.010,20.750,0.089,900,0.246,0.010,0
"2017-07-01T16:30:00Z","2017-07-01T17:00:00Z",66.40,60.31,69.79,4.93,900,2.20,0.07,0,26.724,26.240,28.250,0.193,900,0.192,0.015,0,19.883,19.240,20.420,0.056,900,0.243,0.008,0
"2017-07-01T17:00:00Z","2017-07-01T17:30:00Z",66.44,63.08,69.52,1.78,900,2.20,0.04,0,26.967,26.230,27.700,0.117,900,0.191,0.011,0,20.130,19.580,20.590,0.037,900,0.233,0.006,0
"2017-07-01T17:30:00Z","2017-07-01T18:00:00Z",66.82,62.23,70.09,2.34,900,2.20,0.05,0,26.712,26.100,27.990,0.134,900,0.192,0.012,0,19.979,19.370,20.610,0.043,900,0.236,0.007,0
"2017-07-01T18:00:00Z","2017-07-01T18:30:00Z",68.72,65.66,71.55,1.38,900,2.20,0.04,0,26.572,26.180,27.190,0.068,900,0.191,0.009,0,20.302,19.890,20.710,0.022,900,0.225,0.005,0
"2017-07-01T18:30:00Z","2017-07-01T19:00:00Z",66.77,63.60,70.47,2.96,900,2.20,0.06,0,26.764,25.950,27.570,0.270,900,0.193,0.017,0,20.014,19.480,20.630,0.064,900,0.232,0.008,0
"2017-07-01T19:00:00Z","2017-07-01T19:30:00Z",68.89,67.22,70.82,0.71,900,2.20,0.03,0,26.325,25.800,26.870,0.092,900,0.191,0.010,0,20.107,19.530,20.560,0.045,900,0.221,0.007,0
"2017-07-01T19:30:00Z","2017-07-01T20:00:00Z",71.96,69.66,76.24,1.78,900,2.20,0.04,0,25.461,24.590,26.110,0.103,900,0.191,0.011,0,19.982,19.700,20.270,0.014,900,0.213,0.004,0
"2017-07-01T20:00:00Z","2017-07-01T20:30:00Z",74.20,70.29,77.75,4.83,900,2.20,0.07,0,24.875,24.430,25.310,0.084,900,0.191,0.010,0,19.912,19.460,20.520,0.067,900,0.212,0.009,0
"2017-07-01T20:30:00Z","2017-07-01T21:00:00Z",74.27,71.86,77.54,2.28,900,2.20,0.05,0,24.794,24.260,25.250,0.054,900,0.191,0.008,0,19.851,19.500,20.150,0.019,900,0.208,0.005,0
"2017-07-01T21:00:00Z","2017-07-01T21:30:00Z",77.65,75.71,79.04,0.48,900,2.20,0.02,0,24.166,23.860,24.560,0.022,900,0.190,0.005,0,19.967,19.830,20.100,0.003,900,0.199,0.002,0
"2017-07-01T21:30:00Z","2017-07-01T22:00:00Z",80.53,78.06,82.86,1.36,900,2.20,0.04,0,23.704,23.370,24.210,0.041,900,0.190,0.007,0,20.105,19.960,20.370,0.004,900,0.194,0.002,0
"2017-07-01T22:00:00Z","2017-07-01T22:30:00Z",84.47,80.55,93.41,11.82,900,2.21,0.11,0,23.181,21.970,23.860,0.256,900,0.193,0.017,0,20.356,20.130,20.870,0.030,900,0.189,0.006,0
"2017-07-01T22:30:00Z","2017-07-01T23:00:00Z",94.63,92.08,95.77,0.57,900,2.20,0.03,0,21.709,21.560,22.000,0.011,900,0.190,0.004,0,20.761,20.600,20.920,0.004,900,0.169,0.002,0
"2017-07-01T23:00:00Z","2017-07-01T23:30:00Z",93.29,89.07,94.47,1.43,900,2.20,0.04,0,21.974,21.770,22.720,0.044,900,0.191,0.007,0,20.791,20.610,21.260,0.008,900,0.174,0.003,0
"2017-07-01T23:30:00Z","2017-07-02T00:00:00Z",92.77,91.59,94.31,0.24,900,2.20,0.02,0,21.987,21.840,22.280,0.010,900,0.190,0.003,0,20.715,20.640,21.010,0.003,900,0.170,0.002,0
"2017-07-02T00:00:00Z","2017-07-02T00:30:00Z",93.50,92.84,94.08,0.10,900,2.20,0.01,0,21.838,21.680,21.990,0.007,900,0.190,0.003,0,20.696,20.610,20.810,0.002,900,0.168,0.002,0
"2017-07-02T00:30:00Z","2017-07-02T01:00:00Z",93.67,92.65,94.51,0.12,900,2.20,0.01,0,21.712,21.600,21.900,0.007,900,0.190,0.003,0,20.599,20.530,20.780,0.003,900,0.168,0.002,0
"2017-07-02T01:00:00Z","2017-07-02T01:30:00Z",94.38,93.72,94.95,0.12,900,2.20,0.01,0,21.573,21.470,21.710,0.004,900,0.190,0.002,0,20.584,20.530,20.720,0.001,900,0.167,0.001,0
"2017-07-02T01:30:00Z","2017-07-02T02:00:00Z",95.34,94.88,96.04,0.07,900,2.20,0.01,0,21.451,21.310,21.520,0.002,900,0.190,0.002,0,20.628,20.590,20.760,0.001,900,0.165,0.001,0
"2017-07-02T02:00:00Z","2017-07-02T02:30:00Z",96.19,95.32,96.95,0.13,900,2.20,0.01,0,21.292,21.200,21.520,0.005,900,0.190,0.002,0,20.614,20.550,20.880,0.003,900,0.165,0.002,0
"2017-07-02T02:30:00Z","2017-07-02T03:00:00Z",95.24,93.98,96.69,0.47,900,2.20,0.02,0,21.438,21.240,21.760,0.022,900,0.190,0.005,0,20.598,20.510,20.970,0.011,900,0.167,0.003,0
"2017-07-02T03:00:00Z","2017-07-02T03:30:00Z",96.39,95.59,96.90,0.10,900,2.20,0.01,0,21.244,21.160,21.410,0.004,900,0.190,0.002,0,20.599,20.550,20.750,0.001,900,0.164,0.001,0
"2017-07-02T03:30:00Z","2017-07-02T04:00:00Z",95.45,93.96,96.26,0.28,900,2.20,0.02,0,21.288,21.070,21.550,0.014,900,0.190,0.004,0,20.483,20.370,20.750,0.007,900,0.167,0.003,0
"2017-07-02T04:00:00Z","2017-07-02T04:30:00Z",95.36,94.22,96.64,0.40,900,2.20,0.02,0,21.097,20.910,21.350,0.012,900,0.190,0.004,0,20.277,20.040,20.630,0.018,900,0.166,0.005,0
"2017-07-02T04:30:00Z","2017-07-02T05:00:00Z",94.36,93.19,95.45,0.29,900,2.20,0.02,0,20.963,20.740,21.210,0.015,900,0.190,0.004,0,19.974,19.870,20.260,0.007,900,0.168,0.003,0
"2017-07-02T05:00:00Z","2017-07-02T05:30:00Z",95.42,94.52,96.52,0.19,900,2.20,0.01,0,20.793,20.640,20.990,0.009,900,0.190,0.003,0,19.986,19.910,20.240,0.005,900,0.166,0.002,0
"2017-07-02T05:30:00Z","2017-07-02T06:00:00Z",96.22,94.88,97.43,0.32,900,2.20,0.02,0,20.649,20.510,20.920,0.013,900,0.190,0.004,0,19.977,19.910,20.350,0.006,900,0.165,0.003,0
"2017-07-02T06:00:00Z","2017-07-02T06:30:00Z",96.93,96.15,97.78,0.10,900,2.20,0.01,0,20.535,20.420,20.800,0.006,900,0.190,0.003,0,19.984,19.870,20.360,0.007,900,0.164,0.003,0
"2017-07-02T06:30:00Z","2017-07-02T07:00:00Z",95.60,92.16,97.61,1.42,900,2.20,0.04,0,20.738,20.390,21.400,0.060,900,0.191,0.008,0,19.961,19.820,20.400,0.022,900,0.169,0.005,0
"2017-07-02T07:00:00Z","2017-07-02T07:30:00Z",95.36,92.77,96.93,0.65,900,2.20,0.03,0,20.669,20.360,21.080,0.031,900,0.190,0.006,0,19.852,19.700,20.290,0.018,900,0.168,0.005,0
"2017-07-02T07:30:00Z","2017-07-02T08:00:00Z",95.48,93.59,97.69,1.01,900,2.20,0.03,0,20.537,20.120,20.920,0.050,900,0.191,0.007,0,19.742,19.570,20.270,0.029,900,0.167,0.006,0
"2017-07-02T08:00:00Z","2017-07-02T08:30:00Z",94.88,92.67,96.79,0.95,900,2.20,0.03,0,20.443,20.070,20.890,0.045,900,0.191,0.007,0,19.546,19.370,20.080,0.028,900,0.169,0.006,0
"2017-07-02T08:30:00Z","2017-07-02T09:00:00Z",96.14,94.86,97.61,0.38,900,2.20,0.02,0,20.107,19.860,20.420,0.021,900,0.190,0.005,0,19.425,19.260,19.840,0.023,900,0.166,0.005,0
"2017-07-02T09:00:00Z","2017-07-02T09:30:00Z",95.64,93.01,97.96,1.33,900,2.20,0.04,0,20.139,19.740,20.670,0.062,900,0.191,0.008,0,19.372,19.160,20.000,0.042,900,0.168,0.007,0
"2017-07-02T09:30:00Z","2017-07-02T10:00:00Z",96.59,94.99,98.27,0.58,900,2.20,0.03,0,19.833,19.580,20.230,0.029,900,0.190,0.006,0,19.228,19.040,19.760,0.025,900,0.165,0.005,0
"2017-07-02T10:00:00Z","2017-07-02T10:30:00Z",95.79,93.10,97.62,1.57,900,2.20,0.04,0,19.753,19.500,20.160,0.034,900,0.190,0.006,0,19.013,18.790,19.530,0.025,900,0.168,0.005,0
"2017-07-02T10:30:00Z","2017-07-02T11:00:00Z",93.39,90.37,96.67,2.80,900,2.20,0.06,0,20.036,19.550,20.560,0.079,900,0.191,0.009,0,18.886,18.640,19.390,0.020,900,0.172,0.005,0
"2017-07-02T11:00:00Z","2017-07-02T11:30:00Z",87.35,82.51,93.83,5.24,900,2.21,0.08,0,20.771,19.840,21.660,0.155,900,0.192,0.013,0,18.539,18.290,19.040,0.021,900,0.185,0.005,0
"2017-07-02T11:30:00Z","2017-07-02T12:00:00Z",79.85,74.14,84.49,5.94,900,2.21,0.08,0,21.336,20.870,22.700,0.184,900,0.192,0.014,0,17.661,16.680,18.550,0.255,900,0.204,0.017,0
"2017-07-02T12:00:00Z","2017-07-02T12:30:00Z",75.98,71.35,79.72,3.86,900,2.20,0.07,0,21.458,21.060,22.340,0.093,900,0.191,0.010,0,16.993,16.550,17.580,0.054,900,0.209,0.008,0
"2017-07-02T12:30:00Z","2017-07-02T13:00:00Z",73.49,70.21,76.58,2.31,900,2.20,0.05,0,21.697,21.100,22.400,0.097,900,0.191,0.010,0,16.701,16.120,17.230,0.074,900,0.212,0.009,0
"2017-07-02T13:00:00Z","2017-07-02T13:30:00Z",69.62,65.18,74.28,4.79,900,2.20,0.07,0,22.236,21.380,23.160,0.289,900,0.193,0.018,0,16.362,15.750,16.910,0.055,900,0.226,0.008,0
"2017-07-02T13:30:00Z","2017-07-02T14:00:00Z",68.59,66.14,71.47,1.20,900,2.20,0.04,0,22.062,21.650,22.470,0.055,900,0.191,0.008,0,15.968,15.470,16.520,0.059,900,0.223,0.008,0
"2017-07-02T14:00:00Z","2017-07-02T14:30:00Z",64.81,61.48,68.11,2.00,900,2.20,0.05,0,22.729,22.270,23.260,0.057,900,0.191,0.008,0,15.714,14.970,16.460,0.079,900,0.238,0.009,0
"2017-07-02T14:30:00Z","2017-07-02T15:00:00Z",62.00,59.05,64.19,1.26,900,2.20,0.04,0,23.274,22.610,23.800,0.050,900,0.191,0.007,0,15.538,15.040,16.150,0.044,900,0.246,0.007,0
"2017-07-02T15:00:00Z","2017-07-02T15:30:00Z",58.45,51.78,64.18,3.86,900,2.20,0.07,0,24.004,23.460,24.890,0.110,900,0.191,0.011,0,15.298,13.780,16.620,0.223,900,0.278,0.016,0
"2017-07-02T15:30:00Z","2017-07-02T16:00:00Z",53.59,49.58,56.55,2.56,900,2.20,0.05,0,24.349,23.820,25.310,0.146,900,0.192,0.013,0,14.272,13.560,14.970,0.083,900,0.288,0.010,0
"2017-07-02T16:00:00Z","2017-07-02T16:30:00Z",49.08,45.30,54.21,4.47,900,2.20,0.07,0,24.930,24.480,25.430,0.065,900,0.191,0.008,0,13.448,12.460,14.940,0.316,900,0.315,0.019,0
"2017-07-02T16:30:00Z","2017-07-02T17:00:00Z",47.22,42.94,50.59,1.93,900,2.20,0.05,0,25.241,24.840,26.280,0.117,900,0.191,0.011,0,13.147,12.090,14.280,0.141,900,0.330,0.013,0
"2017-07-02T17:00:00Z","2017-07-02T17:30:00Z",47.47,43.80,50.82,2.99,900,2.20,0.06,0,25.298,24.820,26.020,0.133,900,0.192,0.012,0,13.274,12.100,14.990,0.475,900,0.326,0.023,0
"2017-07-02T17:30:00Z","2017-07-02T18:00:00Z",47.56,45.47,50.65,1.10,900,2.20,0.04,0,25.955,25.430,26.490,0.063,900,0.191,0.008,0,13.911,13.010,14.880,0.120,900,0.313,0.012,0
"2017-07-02T18:00:00Z","2017-07-02T18:30:00Z",48.27,44.16,51.33,2.56,900,2.20,0.05,0,26.204,24.990,27.320,0.381,900,0.194,0.021,0,14.361,13.480,15.510,0.231,900,0.322,0.016,0
"2017-07-02T18:30:00Z","2017-07-02T19:00:00Z",48.06,44.15,52.47,2.02,900,2.20,0.05,0,26.264,25.370,28.100,0.399,900,0.195,0.021,0,14.349,13.450,15.900,0.259,900,0.323,0.017,0
"2017-07-02T19:00:00Z","2017-07-02T19:30:00Z",49.11,45.89,53.87,1.72,900,2.20,0.04,0,26.001,25.350,27.020,0.168,900,0.192,0.014,0,14.446,13.670,15.450,0.095,900,0.310,0.010,0
"2017-07-02T19:30:00Z","2017-07-02T20:00:00Z",47.46,43.96,51.00,1.60,900,2.20,0.04,0,26.535,26.080,27.800,0.113,900,0.191,0.011,0,14.403,13.570,15.240,0.117,900,0.323,0.011,0
"2017-07-02T20:00:00Z","2017-07-02T20:30:00Z",46.73,43.43,49.26,1.75,900,2.20,0.04,0,26.759,25.560,28.110,0.397,900,0.195,0.021,0,14.368,13.430,15.080,0.171,900,0.327,0.014,0
"2017-07-02T20:30:00Z","2017-07-02T21:00:00Z",45.92,43.51,48.51,1.38,900,2.20,0.04,0,26.200,25.520,26.790,0.097,900,0.191,0.010,0,13.591,12.910,14.450,0.080,900,0.326,0.009,0
"2017-07-02T21:00:00Z","2017-07-02T21:30:00Z",44.65,42.31,47.42,1.06,900,2.20,0.03,0,26.707,26.180,27.680,0.144,900,0.192,0.013,0,13.619,12.980,14.310,0.071,900,0.334,0.009,0
"2017-07-02T21:30:00Z","2017-07-02T22:00:00Z",44.15,39.14,48.29,2.31,900,2.20,0.05,0,26.833,26.000,28.010,0.256,900,0.193,0.017,0,13.556,12.660,14.620,0.154,900,0.360,0.013,0
"2017-07-02T22:00:00Z","2017-07-02T22:30:00Z",46.29,42.01,49.14,2.44,900,2.20,0.05,0,26.672,25.680,28.290,0.451,900,0.195,0.022,0,14.137,13.310,14.740,0.059,900,0.336,0.008,0
"2017-07-02T22:30:00Z","2017-07-02T23:00:00Z",45.57,41.26,49.10,2.49,900,2.20,0.05,0,27.231,26.280,28.580,0.375,900,0.194,0.020,0,14.402,13.720,14.940,0.065,900,0.343,0.008,0
"2017-07-02T23:00:00Z","2017-07-02T23:30:00Z",46.29,42.86,49.22,2.72,900,2.20,0.05,0,27.239,26.200,28.650,0.494,900,0.196,0.023,0,14.652,14.250,15.200,0.045,900,0.331,0.007,0
"2017-07-02T23:30:00Z","2017-07-03T00:00:00Z",49.08,43.56,54.84,8.66,900,2.21,0.10,0,26.284,24.350,28.240,1.101,900,0.202,0.035,0,14.667,14.280,15.100,0.028,900,0.326,0.006,0
"2017-07-03T00:00:00Z","2017-07-03T00:30:00Z",53.34,50.03,56.27,1.88,900,2.20,0.05,0,24.476,23.850,25.520,0.132,900,0.192,0.012,0,14.319,14.050,14.850,0.035,900,0.286,0.006,0
"2017-07-03T00:30:00Z","2017-07-03T01:00:00Z",50.08,47.15,53.70,2.55,900,2.20,0.05,0,25.461,24.250,26.630,0.391,900,0.195,0.021,0,14.250,14.040,14.520,0.015,900,0.302,0.004,0
"2017-07-03T01:00:00Z","2017-07-03T01:30:00Z",61.87,47.88,72.47,71.51,900,2.27,0.28,0,23.302,21.290,26.510,2.807,900,0.220,0.056,0,15.376,14.180,16.240,0.446,900,0.301,0.022,0
"2017-07-03T01:30:00Z","2017-07-03T02:00:00Z",79.30,70.84,84.99,15.99,900,2.22,0.13,0,20.687,19.940,21.800,0.241,900,0.193,0.016,0,16.907,16.120,17.370,0.122,900,0.211,0.012,0
"2017-07-03T02:00:00Z","2017-07-03T02:30:00Z",86.59,83.78,88.95,1.46,900,2.20,0.04,0,19.875,19.510,20.350,0.049,900,0.191,0.007,0,17.522,17.270,17.790,0.015,900,0.182,0.004,0
"2017-07-03T02:30:00Z","2017-07-03T03:00:00Z",84.62,80.65,88.22,4.36,900,2.20,0.07,0,20.349,19.690,21.160,0.189,900,0.192,0.014,0,17.620,17.340,18.000,0.016,900,0.188,0.004,0
"2017-07-03T03:00:00Z","2017-07-03T03:30:00Z",78.01,73.33,85.21,7.95,900,2.21,0.09,0,20.657,19.990,21.850,0.179,900,0.192,0.014,0,16.631,15.940,17.800,0.245,900,0.206,0.016,0
"2017-07-03T03:30:00Z","2017-07-03T04:00:00Z",88.20,76.64,92.32,15.87,900,2.22,0.13,0,19.294,18.870,20.450,0.164,900,0.192,0.013,0,17.227,16.160,17.580,0.121,900,0.197,0.012,0
"2017-07-03T04:00:00Z","2017-07-03T04:30:00Z",93.07,92.33,93.66,0.09,900,2.20,0.01,0,18.796,18.710,18.900,0.002,900,0.190,0.002,0,17.604,17.550,17.710,0.001,900,0.169,0.001,0
"2017-07-03T04:30:00Z","2017-07-03T05:00:00Z",88.49,85.43,93.94,3.32,900,2.20,0.06,0,19.449,18.740,20.030,0.100,900,0.191,0.011,0,17.447,17.290,17.990,0.023,900,0.180,0.005,0
"2017-07-03T05:00:00Z","2017-07-03T05:30:00Z",91.79,88.84,94.39,2.06,900,2.20,0.05,0,18.967,18.520,19.580,0.081,900,0.191,0.009,0,17.552,17.380,17.900,0.017,900,0.174,0.004,0
"2017-07-03T05:30:00Z","2017-07-03T06:00:00Z",92.62,89.92,95.40,2.08,900,2.20,0.05,0,18.912,18.460,19.470,0.082,900,0.191,0.010,0,17.641,17.430,18.080,0.025,900,0.172,0.005,0
"2017-07-03T06:00:00Z","2017-07-03T06:30:00Z",91.81,87.16,95.54,3.44,900,2.20,0.06,0,18.779,18.320,19.390,0.076,900,0.191,0.009,0,17.370,16.960,17.900,0.039,900,0.177,0.007,0
"2017-07-03T06:30:00Z","2017-07-03T07:00:00Z",89.76,86.86,92.30,2.07,900,2.20,0.05,0,18.710,18.310,19.300,0.083,900,0.191,0.010,0,16.943,16.820,17.310,0.014,900,0.177,0.004,0
"2017-07-03T07:00:00Z","2017-07-03T07:30:00Z",87.88,85.29,90.87,1.88,900,2.20,0.05,0,18.783,18.370,19.440,0.079,900,0.191,0.009,0,16.683,16.470,17.200,0.027,900,0.180,0.005,0
"2017-07-03T07:30:00Z","2017-07-03T08:00:00Z",87.25,84.29,89.48,1.56,900,2.20,0.04,0,18.600,18.150,19.260,0.073,900,0.191,0.009,0,16.389,16.270,16.720,0.013,900,0.181,0.004,0
"2017-07-03T08:00:00Z","2017-07-03T08:30:00Z",87.88,85.61,90.53,1.43,900,2.20,0.04,0,18.413,17.960,18.920,0.060,900,0.191,0.008,0,16.319,16.160,16.600,0.011,900,0.179,0.003,0
"2017-07-03T08:30:00Z","2017-07-03T09:00:00Z",92.03,89.28,95.70,3.02,900,2.20,0.06,0,17.742,17.080,18.330,0.104,900,0.191,0.011,0,16.380,16.260,16.730,0.007,900,0.173,0.003,0
"2017-07-03T09:00:00Z","2017-07-03T09:30:00Z",97.72,95.73,98.53,0.46,900,2.20,0.02,0,16.785,16.470,17.190,0.036,900,0.190,0.006,0,16.375,16.150,16.900,0.017,900,0.164,0.004,0
"2017-07-03T09:30:00Z","2017-07-03T10:00:00Z",91.33,87.13,97.14,5.12,900,2.21,0.08,0,17.755,17.030,18.560,0.141,900,0.192,0.013,0,16.271,16.100,16.680,0.019,900,0.177,0.005,0
"2017-07-03T10:00:00Z","2017-07-03T10:30:00Z",89.89,86.18,93.07,2.59,900,2.20,0.05,0,18.127,17.590,18.910,0.102,900,0.191,0.011,0,16.391,16.240,16.830,0.017,900,0.178,0.004,0
"2017-07-03T10:30:00Z","2017-07-03T11:00:00Z",86.00,82.86,90.42,3.78,900,2.20,0.06,0,18.873,18.050,19.560,0.169,900,0.192,0.014,0,16.428,16.180,16.780,0.018,900,0.184,0.004,0
