startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2017-05-01T13:30:00Z","2017-05-01T14:00:00Z",98.66,98.52,98.78,0.00,900,2.20,0.00,0,6.206,5.850,6.710,0.052,900,0.191,0.008,0,5.961,5.580,6.480,0.055,900,0.161,0.008,0
"2017-05-01T14:00:00Z","2017-05-01T14:30:00Z",98.73,98.69,98.80,0.00,900,2.20,0.00,0,6.864,6.630,7.160,0.028,900,0.190,0.006,0,6.629,6.390,6.940,0.028,900,0.160,0.006,0
"2017-05-01T14:30:00Z","2017-05-01T15:00:00Z",98.63,98.48,98.74,0.01,900,2.20,0.00,0,7.348,7.120,7.490,0.008,900,0.190,0.003,0,7.098,6.880,7.250,0.008,900,0.160,0.003,0
"2017-05-01T15:00:00Z","2017-05-01T15:30:00Z",98.36,98.19,98.53,0.01,900,2.20,0.00,0,7.478,7.370,7.660,0.006,900,0.190,0.003,0,7.188,7.070,7.370,0.006,900,0.161,0.003,0
"2017-05-01T15:30:00Z","2017-05-01T16:00:00Z",98.06,97.75,98.35,0.03,900,2.20,0.01,0,7.693,7.540,7.800,0.005,900,0.190,0.002,0,7.358,7.200,7.510,0.006,900,0.161,0.003,0
"2017-05-01T16:00:00Z","2017-05-01T16:30:00Z",97.59,97.15,97.83,0.04,900,2.20,0.01,0,7.983,7.690,8.340,0.026,900,0.190,0.005,0,7.577,7.310,7.930,0.020,900,0.162,0.005,0
"2017-05-01T16:30:00Z","2017-05-01T17:00:00Z",96.56,96.23,97.22,0.06,900,2.20,0.01,0,8.213,8.090,8.380,0.005,900,0.190,0.002,0,7.650,7.490,7.850,0.008,900,0.163,0.003,0
"2017-05-01T17:00:00Z","2017-05-01T17:30:00Z",96.60,96.11,96.89,0.05,900,2.20,0.01,0,8.473,8.140,8.760,0.033,900,0.190,0.006,0,7.915,7.580,8.170,0.028,900,0.163,0.006,0
"2017-05-01T17:30:00Z","2017-05-01T18:00:00Z",96.14,95.38,96.71,0.13,900,2.20,0.01,0,8.593,8.390,8.890,0.019,900,0.190,0.005,0,7.964,7.760,8.310,0.019,900,0.164,0.005,0
"2017-05-01T18:00:00Z","2017-05-01T18:30:00Z",95.88,95.01,96.74,0.21,900,2.20,0.02,0,8.776,8.510,8.990,0.013,900,0.190,0.004,0,8.108,7.900,8.260,0.006,900,0.164,0.003,0
"2017-05-01T18:30:00Z","2017-05-01T19:00:00Z",94.74,93.39,95.76,0.49,900,2.20,0.02,0,9.058,8.840,9.400,0.035,900,0.190,0.006,0,8.211,8.000,8.440,0.013,900,0.167,0.004,0
"2017-05-01T19:00:00Z","2017-05-01T19:30:00Z",95.39,95.07,95.83,0.05,900,2.20,0.01,0,8.995,8.820,9.100,0.004,900,0.190,0.002,0,8.250,8.120,8.340,0.003,900,0.164,0.002,0
"2017-05-01T19:30:00Z","2017-05-01T20:00:00Z",97.13,95.75,98.03,0.48,900,2.20,0.02,0,8.537,8.360,8.820,0.027,900,0.190,0.006,0,8.059,7.930,8.230,0.007,900,0.164,0.003,0
"2017-05-01T20:00:00Z","2017-05-01T20:30:00Z",98.19,97.92,98.43,0.02,900,2.20,0.00,0,8.356,8.280,8.510,0.005,900,0.190,0.002,0,8.038,7.950,8.170,0.004,900,0.161,0.002,0
"2017-05-01T20:30:00Z","2017-05-01T21:00:00Z",98.38,98.24,98.44,0.00,900,2.20,0.00,0,8.367,8.330,8.430,0.000,900,0.190,0.001,0,8.078,8.040,8.130,0.000,900,0.160,0.001,0
"2017-05-01T21:00:00Z","2017-05-01T21:30:00Z",98.00,97.85,98.24,0.01,900,2.20,0.00,0,8.265,8.030,8.520,0.022,900,0.190,0.005,0,7.919,7.690,8.190,0.025,900,0.161,0.005,0
"2017-05-01T21:30:00Z","2017-05-01T22:00:00Z",97.85,97.64,98.04,0.01,900,2.20,0.00,0,7.986,7.870,8.100,0.006,900,0.190,0.002,0,7.619,7.500,7.750,0.008,900,0.161,0.003,0
"2017-05-01T22:00:00Z","2017-05-01T22:30:00Z",97.92,97.75,98.03,0.01,900,2.20,0.00,0,7.792,7.730,7.880,0.002,900,0.190,0.001,0,7.436,7.360,7.510,0.002,900,0.161,0.001,0
"2017-05-01T22:30:00Z","2017-05-01T23:00:00Z",97.65,97.18,97.97,0.04,900,2.20,0.01,0,7.820,7.740,7.900,0.002,900,0.190,0.001,0,7.423,7.320,7.520,0.002,900,0.162,0.001,0
"2017-05-01T23:00:00Z","2017-05-01T23:30:00Z",97.63,97.26,97.95,0.06,900,2.20,0.01,0,7.607,7.460,7.830,0.010,900,0.190,0.003,0,7.208,7.110,7.380,0.005,900,0.162,0.002,0
"2017-05-01T23:30:00Z","2017-05-02T00:00:00Z",98.33,97.94,98.67,0.05,900,2.20,0.01,0,7.211,7.060,7.460,0.015,900,0.190,0.004,0,6.917,6.810,7.110,0.009,900,0.161,0.003,0
"2017-05-02T00:00:00Z","2017-05-02T00:30:00Z",98.84,98.67,98.97,0.01,900,2.20,0.00,0,7.038,7.010,7.070,0.000,900,0.190,0.000,0,6.820,6.790,6.840,0.000,900,0.160,0.000,0
"2017-05-02T00:30:00Z","2017-05-02T01:00:00Z",99.04,98.97,99.10,0.00,900,2.20,0.00,0,6.992,6.960,7.030,0.000,900,0.190,0.001,0,6.804,6.770,6.840,0.000,900,0.160,0.001,0
"2017-05-02T01:00:00Z","2017-05-02T01:30:00Z",99.15,99.10,99.20,0.00,900,2.20,0.00,0,6.864,6.800,6.960,0.003,900,0.190,0.002,0,6.691,6.630,6.780,0.003,900,0.159,0.002,0
"2017-05-02T01:30:00Z","2017-05-02T02:00:00Z",99.22,99.18,99.28,0.00,900,2.20,0.00,0,6.735,6.680,6.830,0.002,900,0.190,0.001,0,6.573,6.520,6.670,0.002,900,0.159,0.001,0
"2017-05-02T02:00:00Z","2017-05-02T02:30:00Z",99.28,99.24,99.31,0.00,900,2.20,0.00,0,6.788,6.660,6.860,0.002,900,0.190,0.001,0,6.635,6.500,6.710,0.002,900,0.159,0.002,0
"2017-05-02T02:30:00Z","2017-05-02T03:00:00Z",99.34,99.30,99.37,0.00,900,2.20,0.00,0,7.084,6.780,7.370,0.034,900,0.190,0.006,0,6.940,6.630,7.230,0.035,900,0.160,0.006,0
"2017-05-02T03:00:00Z","2017-05-02T03:30:00Z",99.37,99.35,99.41,0.00,900,2.20,0.00,0,7.644,7.370,7.820,0.017,900,0.190,0.004,0,7.504,7.230,7.680,0.018,900,0.159,0.004,0
"2017-05-02T03:30:00Z","2017-05-02T04:00:00Z",99.38,98.90,99.55,0.02,900,2.20,0.00,0,8.016,6.750,9.110,0.445,900,0.195,0.022,0,7.877,6.610,8.990,0.460,900,0.166,0.023,0
"2017-05-02T04:00:00Z","2017-05-02T04:30:00Z",99.39,99.38,99.40,0.00,28,2.20,0.00,1,6.547,6.400,6.750,0.007,900,0.190,0.003,0,6.420,6.280,6.620,0.007,900,0.159,0.003,0
"2017-05-02T04:30:00Z","2017-05-02T05:00:00Z",,,,,,,,1,6.360,6.300,6.510,0.003,900,0.190,0.002,0,6.236,6.180,6.390,0.003,900,0.159,0.002,0
"2017-05-02T05:00:00Z","2017-05-02T05:30:00Z",,,,,,,,1,6.327,6.280,6.370,0.001,900,0.190,0.001,0,6.205,6.160,6.250,0.001,900,0.159,0.001,0
"2017-05-02T05:30:00Z","2017-05-02T06:00:00Z",,,,,,,,1,6.238,6.170,6.310,0.002,900,0.190,0.001,0,6.118,6.050,6.190,0.002,900,0.159,0.001,0
"2017-05-02T06:00:00Z","2017-05-02T06:30:00Z",,,,,,,,1,6.161,6.100,6.280,0.004,900,0.190,0.002,0,6.044,5.980,6.160,0.004,900,0.159,0.002,0
"2017-05-02T06:30:00Z","2017-05-02T07:00:00Z",,,,,,,,1,6.423,6.260,6.550,0.009,900,0.190,0.003,0,6.308,6.150,6.440,0.009,900,0.159,0.003,0
"2017-05-02T07:00:00Z","2017-05-02T07:30:00Z",,,,,,,,1,6.556,6.460,6.650,0.004,900,0.190,0.002,0,6.442,6.350,6.530,0.004,900,0.159,0.002,0
"2017-05-02T07:30:00Z","2017-05-02T08:00:00Z",,,,,,,,1,6.714,6.570,6.910,0.011,900,0.190,0.004,0,6.601,6.460,6.790,0.011,900,0.159,0.004,0
"2017-05-02T08:00:00Z","2017-05-02T08:30:00Z",,,,,,,,1,7.041,6.900,7.110,0.003,900,0.190,0.002,0,6.929,6.790,7.000,0.003,900,0.159,0.002,0
"2017-05-02T08:30:00Z","2017-05-02T09:00:00Z",,,,,,,,1,6.911,6.800,6.980,0.003,900,0.190,0.002,0,6.799,6.690,6.870,0.003,900,0.159,0.002,0
"2017-05-02T09:00:00Z","2017-05-02T09:30:00Z",,,,,,,,1,6.897,6.750,7.090,0.013,900,0.190,0.004,0,6.787,6.640,6.980,0.013,900,0.159,0.004,0
"2017-05-02T09:30:00Z","2017-05-02T10:00:00Z",,,,,,,,1,6.831,6.770,6.970,0.002,900,0.190,0.002,0,6.723,6.660,6.860,0.002,900,0.159,0.002,0
"2017-05-02T10:00:00Z","2017-05-02T10:30:00Z",,,,,,,,1,6.950,6.880,7.040,0.002,900,0.190,0.001,0,6.842,6.770,6.930,0.002,900,0.159,0.001,0
"2017-05-02T10:30:00Z","2017-05-02T11:00:00Z",,,,,,,,1,6.984,6.920,7.080,0.003,900,0.190,0.002,0,6.877,6.810,6.970,0.003,900,0.159,0.002,0
"2017-05-02T11:00:00Z","2017-05-02T11:30:00Z",,,,,,,,1,7.122,7.030,7.190,0.002,900,0.190,0.002,0,7.015,6.920,7.080,0.003,900,0.159,0.002,0
"2017-05-02T11:30:00Z","2017-05-02T12:00:00Z",,,,,,,,1,6.912,6.720,7.090,0.014,900,0.190,0.004,0,6.805,6.610,6.990,0.014,900,0.159,0.004,0
"2017-05-02T12:00:00Z","2017-05-02T12:30:00Z",,,,,,,,1,6.768,6.670,6.860,0.002,900,0.190,0.001,0,6.663,6.560,6.760,0.002,900,0.159,0.001,0
"2017-05-02T12:30:00Z","2017-05-02T13:00:00Z",,,,,,,,1,6.957,6.860,7.100,0.004,900,0.190,0.002,0,6.852,6.760,7.000,0.004,900,0.159,0.002,0
"2017-05-02T13:00:00Z","2017-05-02T13:30:00Z",,,,,,,,1,7.497,7.050,8.040,0.083,900,0.191,0.010,0,7.393,6.950,7.930,0.083,900,0.160,0.010,0
"2017-05-02T13:30:00Z","2017-05-02T14:00:00Z",,,,,,,,1,8.556,8.040,8.900,0.040,900,0.190,0.007,0,8.450,7.940,8.790,0.040,900,0.159,0.007,0
"2017-05-02T14:00:00Z","2017-05-02T14:30:00Z",99.58,99.51,99.70,0.00,448,2.20,0.00,1,9.489,8.880,10.560,0.221,900,0.193,0.016,0,9.379,8.770,10.470,0.222,900,0.162,0.016,0
"2017-05-02T14:30:00Z","2017-05-02T15:00:00Z",99.57,99.45,99.66,0.00,778,2.20,0.00,1,10.453,9.930,11.400,0.131,900,0.192,0.012,0,10.340,9.820,11.300,0.132,900,0.161,0.012,0
"2017-05-02T15:00:00Z","2017-05-02T15:30:00Z",,,,,,,,1,9.929,9.750,10.180,0.013,900,0.190,0.004,0,9.823,9.640,10.070,0.013,900,0.159,0.004,0
"2017-05-02T15:30:00Z","2017-05-02T16:00:00Z",,,,,,,,1,10.604,9.900,11.510,0.305,900,0.194,0.018,0,10.500,9.800,11.400,0.305,900,0.163,0.018,0
"2017-05-02T16:00:00Z","2017-05-02T16:30:00Z",99.58,99.52,99.67,0.00,832,2.20,0.00,0,11.737,11.510,12.360,0.021,900,0.190,0.005,0,11.626,11.400,12.260,0.022,900,0.159,0.005,0
"2017-05-02T16:30:00Z","2017-05-02T17:00:00Z",99.55,99.51,99.59,0.00,900,2.20,0.00,0,11.601,11.450,11.940,0.012,900,0.190,0.004,0,11.484,11.330,11.830,0.012,900,0.159,0.004,0
"2017-05-02T17:00:00Z","2017-05-02T17:30:00Z",99.23,98.02,99.54,0.13,900,2.20,0.01,0,12.080,11.570,12.550,0.061,900,0.191,0.008,0,11.914,11.450,12.330,0.045,900,0.161,0.007,0
"2017-05-02T17:30:00Z","2017-05-02T18:00:00Z",96.27,92.12,98.24,2.64,900,2.20,0.05,0,13.067,12.230,13.930,0.193,900,0.192,0.015,0,12.437,11.850,13.370,0.083,900,0.170,0.010,0
"2017-05-02T18:00:00Z","2017-05-02T18:30:00Z",84.21,76.98,92.35,11.85,900,2.21,0.11,0,14.443,13.730,15.020,0.156,900,0.192,0.013,0,11.751,10.970,12.560,0.112,900,0.195,0.011,0
"2017-05-02T18:30:00Z","2017-05-02T19:00:00Z",71.54,63.55,78.60,19.89,900,2.22,0.15,0,15.872,14.960,16.910,0.200,900,0.192,0.015,0,10.661,9.330,11.840,0.455,900,0.233,0.022,0
"2017-05-02T19:00:00Z","2017-05-02T19:30:00Z",67.37,62.13,72.44,4.92,900,2.20,0.07,0,16.287,15.660,17.210,0.196,900,0.192,0.015,0,10.179,9.500,11.030,0.164,900,0.235,0.013,0
"2017-05-02T19:30:00Z","2017-05-02T20:00:00Z",63.13,60.76,65.75,0.86,900,2.20,0.03,0,17.122,16.650,17.780,0.103,900,0.191,0.011,0,10.006,9.630,10.590,0.048,900,0.238,0.007,0
"2017-05-02T20:00:00Z","2017-05-02T20:30:00Z",64.97,61.73,66.96,1.22,900,2.20,0.04,0,15.848,15.360,17.610,0.228,900,0.193,0.016,0,9.224,8.800,10.320,0.099,900,0.235,0.010,0
"2017-05-02T20:30:00Z","2017-05-02T21:00:00Z",63.38,58.38,65.86,2.73,900,2.20,0.06,0,16.458,15.810,17.650,0.156,900,0.192,0.013,0,9.433,9.050,9.740,0.023,900,0.246,0.005,0
"2017-05-02T21:00:00Z","2017-05-02T21:30:00Z",54.74,49.44,60.08,6.65,900,2.21,0.09,0,17.337,17.070,17.960,0.047,900,0.191,0.007,0,8.081,6.640,9.310,0.420,900,0.289,0.022,0
"2017-05-02T21:30:00Z","2017-05-02T22:00:00Z",47.68,45.53,50.70,2.32,900,2.20,0.05,0,17.090,16.570,17.530,0.073,900,0.191,0.009,0,5.848,4.870,7.010,0.456,900,0.310,0.023,0
"2017-05-02T22:00:00Z","2017-05-02T22:30:00Z",45.96,44.60,47.36,0.53,900,2.20,0.02,0,16.870,16.590,17.330,0.027,900,0.190,0.005,0,5.120,4.760,5.490,0.019,900,0.313,0.005,0
"2017-05-02T22:30:00Z","2017-05-02T23:00:00Z",44.84,42.37,47.10,2.24,900,2.20,0.05,0,16.798,16.630,16.970,0.009,900,0.190,0.003,0,4.696,3.820,5.420,0.287,900,0.330,0.018,0
"2017-05-02T23:00:00Z","2017-05-02T23:30:00Z",41.39,40.14,43.85,1.32,900,2.20,0.04,0,16.348,15.870,16.730,0.061,900,0.191,0.008,0,3.152,2.470,4.240,0.318,900,0.347,0.019,0
"2017-05-02T23:30:00Z","2017-05-03T00:00:00Z",42.38,41.09,43.80,0.65,900,2.20,0.03,0,15.575,15.260,15.900,0.042,900,0.190,0.007,0,2.791,2.610,2.980,0.010,900,0.337,0.003,0
"2017-05-03T00:00:00Z","2017-05-03T00:30:00Z",62.01,43.01,69.79,76.90,900,2.28,0.29,0,13.155,12.150,15.370,1.157,900,0.203,0.036,0,5.830,2.820,6.820,1.594,900,0.334,0.042,0
"2017-05-03T00:30:00Z","2017-05-03T01:00:00Z",70.29,67.07,82.97,22.10,900,2.22,0.16,0,11.567,8.930,12.230,1.031,900,0.202,0.034,0,6.263,5.620,6.530,0.039,900,0.217,0.007,0
"2017-05-03T01:00:00Z","2017-05-03T01:30:00Z",84.37,81.71,86.03,1.29,900,2.20,0.04,0,8.696,8.560,8.930,0.006,900,0.190,0.003,0,6.158,5.890,6.380,0.017,900,0.185,0.004,0
"2017-05-03T01:30:00Z","2017-05-03T02:00:00Z",84.53,83.27,85.82,0.56,900,2.20,0.03,0,8.279,8.070,8.580,0.021,900,0.190,0.005,0,5.778,5.350,6.180,0.040,900,0.182,0.007,0
"2017-05-03T02:00:00Z","2017-05-03T02:30:00Z",80.81,78.63,83.25,1.50,900,2.20,0.04,0,7.796,7.510,8.070,0.031,900,0.190,0.006,0,4.657,4.160,5.350,0.098,900,0.191,0.010,0
"2017-05-03T02:30:00Z","2017-05-03T03:00:00Z",79.79,79.03,80.58,0.19,900,2.20,0.01,0,7.339,7.280,7.510,0.003,900,0.190,0.002,0,4.033,3.870,4.240,0.011,900,0.189,0.004,0
"2017-05-03T03:00:00Z","2017-05-03T03:30:00Z",77.41,76.34,79.22,0.60,900,2.20,0.03,0,7.376,7.270,7.510,0.004,900,0.190,0.002,0,3.638,3.480,3.880,0.011,900,0.194,0.003,0
"2017-05-03T03:30:00Z","2017-05-03T04:00:00Z",76.37,75.66,77.12,0.17,900,2.20,0.01,0,7.301,7.150,7.380,0.004,900,0.190,0.002,0,3.372,3.300,3.490,0.003,900,0.196,0.002,0
"2017-05-03T04:00:00Z","2017-05-03T04:30:00Z",77.39,76.68,78.15,0.15,900,2.20,0.01,0,7.058,6.920,7.190,0.005,900,0.190,0.002,0,3.327,3.270,3.390,0.001,900,0.194,0.001,0
"2017-05-03T04:30:00Z","2017-05-03T05:00:00Z",77.71,77.12,78.51,0.15,900,2.20,0.01,0,7.007,6.890,7.090,0.003,900,0.190,0.002,0,3.334,3.300,3.370,0.001,900,0.193,0.001,0
"2017-05-03T05:00:00Z","2017-05-03T05:30:00Z",78.25,77.83,78.69,0.05,900,2.20,0.01,0,6.910,6.830,6.990,0.001,900,0.190,0.001,0,3.338,3.320,3.370,0.000,900,0.191,0.000,0
"2017-05-03T05:30:00Z","2017-05-03T06:00:00Z",76.80,73.58,78.16,1.68,900,2.20,0.04,0,7.114,6.910,7.480,0.030,900,0.190,0.006,0,3.270,3.020,3.340,0.006,900,0.200,0.003,0
"2017-05-03T06:00:00Z","2017-05-03T06:30:00Z",71.16,70.57,73.55,0.25,900,2.20,0.02,0,7.671,7.480,7.800,0.003,900,0.190,0.002,0,2.732,2.600,3.020,0.007,900,0.207,0.003,0
"2017-05-03T06:30:00Z","2017-05-03T07:00:00Z",70.86,70.22,71.30,0.05,900,2.20,0.01,0,7.560,7.470,7.720,0.004,900,0.190,0.002,0,2.565,2.500,2.620,0.001,900,0.208,0.001,0
"2017-05-03T07:00:00Z","2017-05-03T07:30:00Z",71.93,70.74,72.67,0.33,900,2.20,0.02,0,7.349,7.210,7.530,0.008,900,0.190,0.003,0,2.574,2.510,2.610,0.001,900,0.207,0.001,0
"2017-05-03T07:30:00Z","2017-05-03T08:00:00Z",69.57,67.42,71.89,1.96,900,2.20,0.05,0,7.732,7.370,8.010,0.044,900,0.191,0.007,0,2.469,2.290,2.600,0.007,900,0.215,0.003,0
"2017-05-03T08:00:00Z","2017-05-03T08:30:00Z",67.59,66.53,68.34,0.29,900,2.20,0.02,0,7.935,7.790,8.110,0.010,900,0.190,0.003,0,2.261,2.100,2.350,0.001,900,0.218,0.001,0
"2017-05-03T08:30:00Z","2017-05-03T09:00:00Z",66.78,66.37,67.12,0.02,900,2.20,0.00,0,7.983,7.860,8.030,0.001,900,0.190,0.001,0,2.139,2.040,2.200,0.001,900,0.218,0.001,0
"2017-05-03T09:00:00Z","2017-05-03T09:30:00Z",66.87,66.56,67.23,0.03,900,2.20,0.01,0,7.959,7.930,8.020,0.000,900,0.190,0.001,0,2.133,2.070,2.190,0.001,900,0.218,0.001,0
"2017-05-03T09:30:00Z","2017-05-03T10:00:00Z",66.90,66.40,67.83,0.11,900,2.20,0.01,0,7.907,7.790,7.980,0.002,900,0.190,0.001,0,2.091,2.030,2.170,0.001,900,0.218,0.001,0
"2017-05-03T10:00:00Z","2017-05-03T10:30:00Z",67.60,67.09,68.30,0.11,900,2.20,0.01,0,7.909,7.730,8.070,0.011,900,0.190,0.004,0,2.240,2.160,2.320,0.002,900,0.216,0.001,0
"2017-05-03T10:30:00Z","2017-05-03T11:00:00Z",67.08,66.49,67.77,0.12,900,2.20,0.01,0,8.177,8.070,8.320,0.005,900,0.190,0.002,0,2.386,2.290,2.460,0.001,900,0.218,0.001,0
"2017-05-03T11:00:00Z","2017-05-03T11:30:00Z",65.94,63.01,68.11,2.49,900,2.20,0.05,0,8.458,8.040,8.880,0.057,900,0.191,0.008,0,2.408,2.100,2.650,0.019,900,0.228,0.005,0
"2017-05-03T11:30:00Z","2017-05-03T12:00:00Z",60.82,58.63,63.16,1.99,900,2.20,0.05,0,9.203,8.890,9.580,0.044,900,0.191,0.007,0,1.984,1.590,2.220,0.024,900,0.243,0.005,0
"2017-05-03T12:00:00Z","2017-05-03T12:30:00Z",57.36,55.89,59.29,0.57,900,2.20,0.03,0,9.840,9.580,10.010,0.012,900,0.190,0.004,0,1.765,1.480,2.030,0.017,900,0.253,0.004,0
